source,state,fips,report_type,demographic_type,group,count,pct,date
clean_data/dshs/cases/state_case_demographics_2020-05-11.csv,Texas,48,fatalities,ages,65-69 years,59,0.12215320910973085,2020-05-11
clean_data/dshs/cases/state_case_demographics_2020-05-11.csv,Texas,48,fatalities,ages,70-74 years,45,0.09316770186335403,2020-05-11
clean_data/dshs/cases/state_case_demographics_2020-05-11.csv,Texas,48,fatalities,ages,75-79 years,44,0.09109730848861283,2020-05-11
clean_data/dshs/cases/state_case_demographics_2020-05-11.csv,Texas,48,fatalities,ages,80+ years,194,0.40165631469979296,2020-05-11
clean_data/dshs/cases/state_case_demographics_2020-05-11.csv,Texas,48,fatalities,ages,Unknown,3,0.006211180124223602,2020-05-11
clean_data/dshs/cases/state_case_demographics_2020-05-11.csv,Texas,48,fatalities,gender,Female,187,0.38716356107660455,2020-05-11
clean_data/dshs/cases/state_case_demographics_2020-05-11.csv,Texas,48,fatalities,gender,Male,265,0.5486542443064182,2020-05-11
clean_data/dshs/cases/state_case_demographics_2020-05-11.csv,Texas,48,fatalities,gender,Unknown,31,0.06418219461697723,2020-05-11
clean_data/dshs/cases/state_case_demographics_2020-05-11.csv,Texas,48,fatalities,race,Asian,6,0.012422360248447204,2020-05-11
clean_data/dshs/cases/state_case_demographics_2020-05-11.csv,Texas,48,fatalities,race,Black,66,0.13664596273291926,2020-05-11
clean_data/dshs/cases/state_case_demographics_2020-05-11.csv,Texas,48,fatalities,race,Hispanic,118,0.2443064182194617,2020-05-11
clean_data/dshs/cases/state_case_demographics_2020-05-11.csv,Texas,48,fatalities,race,Other,2,0.004140786749482402,2020-05-11
clean_data/dshs/cases/state_case_demographics_2020-05-11.csv,Texas,48,fatalities,race,White,176,0.36438923395445133,2020-05-11
clean_data/dshs/cases/state_case_demographics_2020-05-11.csv,Texas,48,fatalities,race,Unknown,115,0.23809523809523808,2020-05-11
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,ages,<1 year,35,0.002514367816091954,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,ages,1-9 years,160,0.011494252873563218,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,ages,10-19 years,414,0.029741379310344828,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,ages,20-29 years,2171,0.15596264367816093,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,ages,30-39 years,2524,0.18132183908045976,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,ages,40-49 years,2600,0.1867816091954023,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,ages,50-59 years,2551,0.18326149425287355,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,ages,60-64 years,1081,0.0776580459770115,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,ages,65-69 years,768,0.05517241379310345,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,ages,70-74 years,516,0.03706896551724138,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,ages,75-79 years,347,0.02492816091954023,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,ages,80+ years,628,0.04511494252873563,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,ages,Unknown,125,0.008979885057471264,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,gender,Female,6464,0.46436781609195404,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,gender,Male,7178,0.5156609195402299,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,gender,Unknown,278,0.019971264367816093,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,race,Asian,485,0.03484195402298851,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,race,Black,2115,0.15193965517241378,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,race,Hispanic,5485,0.39403735632183906,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,race,Other,93,0.006681034482758621,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,race,White,3872,0.27816091954022987,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,cases,race,Unknown,1870,0.1343390804597701,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,ages,<1 year,0,0,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,ages,1-9 years,0,0,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,ages,10-19 years,2,0.004140786749482402,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,ages,20-29 years,10,0.020703933747412008,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,ages,30-39 years,9,0.018633540372670808,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,ages,40-49 years,21,0.043478260869565216,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,ages,50-59 years,52,0.10766045548654245,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,ages,60-64 years,44,0.09109730848861283,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,ages,65-69 years,59,0.12215320910973085,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,ages,70-74 years,45,0.09316770186335403,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,ages,75-79 years,44,0.09109730848861283,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,ages,80+ years,194,0.40165631469979296,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,ages,Unknown,3,0.006211180124223602,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,gender,Female,187,0.38716356107660455,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,gender,Male,265,0.5486542443064182,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,gender,Unknown,31,0.06418219461697723,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,race,Asian,6,0.012422360248447204,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,race,Black,66,0.13664596273291926,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,race,Hispanic,118,0.2443064182194617,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,race,Other,2,0.004140786749482402,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,race,White,176,0.36438923395445133,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-12.csv,Texas,48,fatalities,race,Unknown,115,0.23809523809523808,2020-05-12
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,ages,<1 year,36,0.00256940974948,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,ages,1-9 years,164,0.01170508885875,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,ages,10-19 years,420,0.0299764470773,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,ages,20-29 years,2183,0.1558061523089,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,ages,30-39 years,2539,0.18121475983156,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,ages,40-49 years,2620,0.1869959317679,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,ages,50-59 years,2568,0.18328456212976,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,ages,60-64 years,1083,0.0772964099636,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,ages,65-69 years,772,0.05509956462779,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,ages,70-74 years,520,0.03711369638141,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,ages,75-79 years,349,0.02490900007137,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,ages,80+ years,632,0.04510741560203,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,ages,Unknown,125,0.00892156163015,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,gender,Female,6508,0.46449218471201,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,gender,Male,7224,0.5155948897295,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,gender,Unknown,279,0.01991292555849,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,race,Asian,485,0.03461565912497,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,race,Black,2117,0.15109556776818,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,race,Hispanic,5553,0.39633145385768,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,race,Other,93,0.00663764185283,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,race,White,3888,0.27749625294412,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,cases,race,Unknown,1875,0.13382342445222,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,ages,<1 year,0,0,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,ages,1-9 years,0,0,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,ages,10-19 years,2,0.00412371134021,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,ages,20-29 years,10,0.02061855670103,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,ages,30-39 years,9,0.01855670103093,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,ages,40-49 years,21,0.04329896907216,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,ages,50-59 years,52,0.10721649484536,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,ages,60-64 years,45,0.09278350515464,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,ages,65-69 years,59,0.12164948453608,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,ages,70-74 years,45,0.09278350515464,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,ages,75-79 years,44,0.09072164948454,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,ages,80+ years,195,0.4020618556701,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,ages,Unknown,3,0.00618556701031,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,gender,Female,188,0.38762886597938,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,gender,Male,266,0.54845360824742,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,gender,Unknown,31,0.0639175257732,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,race,Asian,6,0.01237113402062,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,race,Black,66,0.1360824742268,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,race,Hispanic,120,0.24742268041237,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,race,Other,2,0.00412371134021,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,race,White,176,0.36288659793814,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-13.csv,Texas,48,fatalities,race,Unknown,115,0.23711340206186,2020-05-13
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,ages,<1 year,36,0.00255790819952,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,ages,1-9 years,165,0.01172374591445,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,ages,10-19 years,425,0.03019752735541,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,ages,20-29 years,2191,0.15567713514282,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,ages,30-39 years,2553,0.18139832314907,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,ages,40-49 years,2632,0.1870115105869,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,ages,50-59 years,2582,0.18345886030979,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,ages,60-64 years,1083,0.07695040500213,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,ages,65-69 years,774,0.05499502628961,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,ages,70-74 years,524,0.03723177490408,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,ages,75-79 years,351,0.02493960494529,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,ages,80+ years,634,0.04504760551371,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,ages,Unknown,124,0.00881057268722,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,gender,Female,6538,0.46454455023448,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,gender,Male,7257,0.51563166121927,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,gender,Unknown,279,0.01982378854626,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,race,Asian,486,0.03453176069348,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,race,Black,2124,0.15091658377149,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,race,Hispanic,5589,0.39711524797499,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,race,Other,94,0.00667898252096,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,race,White,3905,0.27746198664204,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,cases,race,Unknown,1876,0.13329543839704,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,ages,<1 year,0,0,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,ages,1-9 years,0,0,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,ages,10-19 years,2,0.00412371134021,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,ages,20-29 years,10,0.02061855670103,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,ages,30-39 years,9,0.01855670103093,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,ages,40-49 years,21,0.04329896907216,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,ages,50-59 years,52,0.10721649484536,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,ages,60-64 years,45,0.09278350515464,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,ages,65-69 years,59,0.12164948453608,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,ages,70-74 years,45,0.09278350515464,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,ages,75-79 years,44,0.09072164948454,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,ages,80+ years,195,0.4020618556701,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,ages,Unknown,3,0.00618556701031,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,gender,Female,188,0.38762886597938,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,gender,Male,266,0.54845360824742,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,gender,Unknown,31,0.0639175257732,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,race,Asian,6,0.01237113402062,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,race,Black,66,0.1360824742268,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,race,Hispanic,120,0.24742268041237,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,race,Other,2,0.00412371134021,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,race,White,176,0.36288659793814,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-14.csv,Texas,48,fatalities,race,Unknown,115,0.23711340206186,2020-05-14
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,ages,<1 year,36,0.00254434942399,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,ages,1-9 years,167,0.01180295427239,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,ages,10-19 years,428,0.0302494875963,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,ages,20-29 years,2200,0.1554880203548,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,ages,30-39 years,2569,0.18156760195067,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,ages,40-49 years,2642,0.18672697717153,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,ages,50-59 years,2598,0.18361721676444,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,ages,60-64 years,1089,0.07696657007562,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,ages,65-69 years,782,0.05526892359884,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,ages,70-74 years,525,0.03710509576649,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,ages,75-79 years,353,0.02494875962966,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,ages,80+ years,636,0.04495017315711,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,ages,Unknown,124,0.00876387023818,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,gender,Female,6566,0.46406106438618,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,gender,Male,7304,0.51622022757792,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,gender,Unknown,279,0.0197187080359,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,race,Asian,488,0.03449006996961,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,race,Black,2148,0.15181284896459,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,race,Hispanic,5611,0.39656512827762,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,race,Other,95,0.00671425542441,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,race,White,3920,0.27705138172309,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,cases,race,Unknown,1887,0.13336631564068,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,ages,<1 year,0,0,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,ages,1-9 years,0,0,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,ages,10-19 years,2,0.0040899795501,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,ages,20-29 years,10,0.02044989775051,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,ages,30-39 years,9,0.01840490797546,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,ages,40-49 years,21,0.04294478527607,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,ages,50-59 years,54,0.11042944785276,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,ages,60-64 years,45,0.0920245398773,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,ages,65-69 years,59,0.12065439672802,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,ages,70-74 years,45,0.0920245398773,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,ages,75-79 years,45,0.0920245398773,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,ages,80+ years,196,0.40081799591002,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,ages,Unknown,3,0.00613496932515,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,gender,Female,190,0.38854805725971,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,gender,Male,268,0.5480572597137,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,gender,Unknown,31,0.06339468302658,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,race,Asian,6,0.01226993865031,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,race,Black,67,0.13701431492843,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,race,Hispanic,120,0.24539877300614,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,race,Other,2,0.0040899795501,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,race,White,179,0.36605316973415,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-15.csv,Texas,48,fatalities,race,Unknown,115,0.23517382413088,2020-05-15
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,ages,<1 year,36,0.00253182361629,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,ages,1-9 years,167,0.01174484844223,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,ages,10-19 years,429,0.0301708980941,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,ages,20-29 years,2210,0.15542583866657,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,ages,30-39 years,2580,0.18144735916731,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,ages,40-49 years,2656,0.18679232013503,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,ages,50-59 years,2607,0.18334622687953,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,ages,60-64 years,1097,0.077150291863,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,ages,65-69 years,791,0.05562979112455,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,ages,70-74 years,529,0.03720374147268,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,ages,75-79 years,353,0.02482593712638,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,ages,80+ years,640,0.0450101976229,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,ages,Unknown,124,0.00872072578944,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,gender,Female,6567,0.46184682467121,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,gender,Male,7372,0.51846121386877,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,gender,Unknown,280,0.01969196146002,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,race,Asian,488,0.03432027568746,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,race,Black,2170,0.15261270131514,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,race,Hispanic,5630,0.39594908221394,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,race,Other,96,0.00675152964343,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,race,White,3946,0.27751599971869,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,cases,race,Unknown,1889,0.13285041142134,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,ages,<1 year,0,0,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,ages,1-9 years,0,0,2020-05-16
clean_data/dshs/cases/state_case_demographics_2020-05-16.csv,Texas,48,fatalities,ages,10-19 years,2,0.0040899795501,2020-05-16
